,timestamp,temperature
2824,2016-01-30 08:50:00,13.0
2825,2016-01-30 09:00:00,10.6
2826,2016-01-30 09:20:00,14.0
2827,2016-01-30 09:50:00,14.0
2828,2016-01-30 10:00:00,11.1
2829,2016-01-30 10:00:00,14.3
2830,2016-01-30 10:20:00,15.0
2831,2016-01-30 10:50:00,15.0
2832,2016-01-30 11:00:00,12.4
2833,2016-01-30 11:20:00,15.0
2834,2016-01-30 11:50:00,15.0
2835,2016-01-30 12:00:00,13.2
2836,2016-01-30 12:20:00,15.0
2837,2016-01-30 12:50:00,15.0
2838,2016-01-30 13:00:00,15.7
2839,2016-01-30 13:00:00,13.6
2840,2016-01-30 13:20:00,15.0
2841,2016-01-30 13:50:00,15.0
2842,2016-01-30 14:00:00,14.0
2843,2016-01-30 14:20:00,15.0
2844,2016-01-30 14:50:00,15.0
2845,2016-01-30 15:00:00,14.1
2846,2016-01-30 15:20:00,15.0
2847,2016-01-30 15:50:00,15.0
2848,2016-01-30 16:00:00,14.0
2849,2016-01-30 16:00:00,15.0
2850,2016-01-30 16:20:00,15.0
2851,2016-01-30 16:50:00,14.0
2852,2016-01-30 17:00:00,13.6
2853,2016-01-30 17:20:00,13.0
2854,2016-01-30 17:50:00,12.0
2855,2016-01-30 18:00:00,12.4
2856,2016-01-30 18:20:00,12.0
2857,2016-01-30 18:50:00,12.0
2858,2016-01-30 19:00:00,11.4
2859,2016-01-30 19:00:00,11.5
2860,2016-01-30 19:20:00,12.0
2861,2016-01-30 19:50:00,12.0
2862,2016-01-30 20:00:00,11.2
2863,2016-01-30 20:20:00,13.0
2864,2016-01-30 20:50:00,13.0
2865,2016-01-30 21:00:00,11.3
2866,2016-01-30 21:20:00,13.0
2867,2016-01-30 21:50:00,13.0
2868,2016-01-30 22:00:00,11.4
2869,2016-01-30 22:00:00,13.2
2870,2016-01-30 22:20:00,13.0
2871,2016-01-30 22:50:00,13.0
2872,2016-01-30 23:00:00,11.4
2873,2016-01-30 23:20:00,12.0
2874,2016-01-30 23:50:00,13.0
2875,2016-01-31 00:00:00,11.4
2876,2016-01-31 00:20:00,13.0
2877,2016-01-31 01:00:00,11.4
2878,2016-01-31 01:00:00,12.7
2879,2016-01-31 01:20:00,13.0
2880,2016-01-31 02:00:00,11.5
2881,2016-01-31 02:50:00,13.0
2882,2016-01-31 03:00:00,11.4
2883,2016-01-31 03:20:00,13.0
2884,2016-01-31 04:00:00,11.4
2885,2016-01-31 04:00:00,13.0
2886,2016-01-31 04:50:00,13.0
2887,2016-01-31 05:00:00,11.5
2888,2016-01-31 05:20:00,13.0
2889,2016-01-31 05:50:00,13.0
2890,2016-01-31 06:00:00,11.4
2891,2016-01-31 06:20:00,13.0
2892,2016-01-31 06:50:00,13.0
2893,2016-01-31 07:00:00,11.1
2894,2016-01-31 07:00:00,13.2
2895,2016-01-31 07:20:00,13.0
2896,2016-01-31 07:50:00,13.0
2897,2016-01-31 08:00:00,11.1
2898,2016-01-31 08:20:00,14.0
2899,2016-01-31 08:50:00,14.0
2900,2016-01-31 09:00:00,11.7
2901,2016-01-31 09:20:00,15.0
2902,2016-01-31 09:50:00,15.0
2903,2016-01-31 10:00:00,13.1
2904,2016-01-31 10:00:00,14.4
2905,2016-01-31 10:20:00,15.0
2906,2016-01-31 10:50:00,15.0
2907,2016-01-31 11:00:00,13.6
2908,2016-01-31 11:20:00,14.0
2909,2016-01-31 11:50:00,14.0
2910,2016-01-31 12:00:00,13.3
2911,2016-01-31 12:20:00,15.0
2912,2016-01-31 12:50:00,15.0
2913,2016-01-31 13:00:00,13.8
2914,2016-01-31 13:00:00,15.6
2915,2016-01-31 13:20:00,16.0
2916,2016-01-31 13:50:00,16.0
2917,2016-01-31 14:00:00,14.5
2918,2016-01-31 14:50:00,15.0
2919,2016-01-31 15:00:00,14.3
2920,2016-01-31 15:20:00,15.0
2921,2016-01-31 15:50:00,15.0
2922,2016-01-31 16:00:00,13.9
2923,2016-01-31 16:00:00,14.9
2924,2016-01-31 16:20:00,15.0
2925,2016-01-31 16:50:00,15.0
2926,2016-01-31 17:00:00,13.9
2927,2016-01-31 17:20:00,14.0
2928,2016-01-31 17:50:00,14.0
2929,2016-01-31 18:00:00,13.6
2930,2016-01-31 18:20:00,14.0
2931,2016-01-31 18:50:00,14.0
2932,2016-01-31 19:00:00,14.3
2933,2016-01-31 19:00:00,13.0
2934,2016-01-31 19:20:00,14.0
2935,2016-01-31 19:50:00,14.0
2936,2016-01-31 20:00:00,12.8
2937,2016-01-31 20:20:00,14.0
2938,2016-01-31 20:50:00,14.0
2939,2016-01-31 21:00:00,12.9
2940,2016-01-31 21:20:00,14.0
2941,2016-01-31 21:50:00,14.0
2942,2016-01-31 22:00:00,12.4
2943,2016-01-31 22:00:00,14.4
2944,2016-01-31 22:20:00,15.0
2945,2016-01-31 22:50:00,15.0
2946,2016-01-31 23:00:00,12.0
2947,2016-01-31 23:20:00,15.0
2948,2016-01-31 23:50:00,14.0
2949,2016-02-01 00:00:00,11.9
2950,2016-02-01 00:20:00,14.0
2951,2016-02-01 00:50:00,14.0
2952,2016-02-01 01:00:00,11.9
2953,2016-02-01 01:00:00,14.0
2954,2016-02-01 01:20:00,14.0
2955,2016-02-01 02:00:00,11.9
2956,2016-02-01 02:20:00,14.0
2957,2016-02-01 02:50:00,14.0
2958,2016-02-01 03:00:00,11.8
2959,2016-02-01 03:20:00,14.0
2960,2016-02-01 04:00:00,11.8
2961,2016-02-01 04:00:00,14.2
2962,2016-02-01 04:20:00,14.0
2963,2016-02-01 04:50:00,14.0
2964,2016-02-01 05:00:00,11.8
2965,2016-02-01 05:20:00,14.0
2966,2016-02-01 05:50:00,13.0
2967,2016-02-01 06:00:00,11.7
2968,2016-02-01 06:20:00,14.0
2969,2016-02-01 06:50:00,13.0
2970,2016-02-01 07:00:00,11.8
2971,2016-02-01 07:00:00,12.8
2972,2016-02-01 07:20:00,13.0
2973,2016-02-01 07:50:00,14.0
2974,2016-02-01 08:00:00,12.0
2975,2016-02-01 08:20:00,14.0
2976,2016-02-01 08:50:00,14.0
2977,2016-02-01 09:00:00,12.6
2978,2016-02-01 09:20:00,15.0
2979,2016-02-01 09:50:00,16.0
2980,2016-02-01 10:00:00,12.8
2981,2016-02-01 10:00:00,16.3
2982,2016-02-01 10:20:00,17.0
2983,2016-02-01 10:50:00,17.0
2984,2016-02-01 11:00:00,13.4
2985,2016-02-01 11:20:00,17.0
2986,2016-02-01 11:50:00,17.0
2987,2016-02-01 12:00:00,14.8
2988,2016-02-01 12:20:00,17.0
2989,2016-02-01 12:50:00,18.0
2990,2016-02-01 13:00:00,15.8
2991,2016-02-01 13:00:00,17.2
2992,2016-02-01 13:20:00,17.0
2993,2016-02-01 13:50:00,17.0
2994,2016-02-01 14:00:00,16.5
2995,2016-02-01 14:20:00,18.0
2996,2016-02-01 14:50:00,18.0
2997,2016-02-01 15:00:00,15.9
2998,2016-02-01 15:20:00,17.0
2999,2016-02-01 15:50:00,18.0
3000,2016-02-01 16:00:00,15.7
3001,2016-02-01 16:00:00,17.5
3002,2016-02-01 16:20:00,17.0
3003,2016-02-01 16:50:00,16.0
3004,2016-02-01 17:00:00,15.6
3005,2016-02-01 17:20:00,16.0
3006,2016-02-01 17:50:00,15.0
3007,2016-02-01 18:00:00,14.1
3008,2016-02-01 18:20:00,14.0
3009,2016-02-01 18:50:00,14.0
3010,2016-02-01 19:00:00,12.7
3011,2016-02-01 19:00:00,14.1
3012,2016-02-01 19:20:00,14.0
3013,2016-02-01 19:50:00,14.0
3014,2016-02-01 20:00:00,12.0
3015,2016-02-01 20:20:00,13.0
3016,2016-02-01 20:50:00,13.0
3017,2016-02-01 21:00:00,11.5
3018,2016-02-01 21:20:00,13.0
3019,2016-02-01 21:50:00,13.0
3020,2016-02-01 22:00:00,10.6
3021,2016-02-01 22:00:00,12.8
3022,2016-02-01 22:20:00,12.0
3023,2016-02-01 22:50:00,11.0
3024,2016-02-01 23:00:00,10.1
3025,2016-02-01 23:20:00,11.0
3026,2016-02-01 23:50:00,11.0
3027,2016-02-02 00:00:00,9.4
3028,2016-02-02 00:20:00,10.0
3029,2016-02-02 00:50:00,11.0
3030,2016-02-02 01:00:00,9.0
3031,2016-02-02 01:00:00,11.3
3032,2016-02-02 01:20:00,11.0
3033,2016-02-02 01:50:00,11.0
3034,2016-02-02 02:00:00,9.0
3035,2016-02-02 02:20:00,12.0
3036,2016-02-02 02:50:00,12.0
3037,2016-02-02 03:00:00,10.0
3038,2016-02-02 03:20:00,12.0
3039,2016-02-02 03:50:00,12.0
3040,2016-02-02 04:00:00,9.6
3041,2016-02-02 04:00:00,12.0
3042,2016-02-02 04:20:00,12.0
3043,2016-02-02 04:50:00,12.0
3044,2016-02-02 05:00:00,9.2
3045,2016-02-02 05:20:00,12.0
3046,2016-02-02 05:50:00,12.0
3047,2016-02-02 06:00:00,9.7
3048,2016-02-02 06:20:00,12.0
3049,2016-02-02 06:50:00,12.0
3050,2016-02-02 07:00:00,10.2
3051,2016-02-02 07:00:00,11.9
3052,2016-02-02 07:20:00,12.0
3053,2016-02-02 07:50:00,12.0
3054,2016-02-02 08:00:00,10.8
3055,2016-02-02 08:20:00,13.0
3056,2016-02-02 08:50:00,13.0
3057,2016-02-02 09:00:00,11.4
3058,2016-02-02 09:20:00,14.0
3059,2016-02-02 09:50:00,14.0
3060,2016-02-02 10:00:00,12.0
3061,2016-02-02 10:00:00,14.6
3062,2016-02-02 10:20:00,15.0
3063,2016-02-02 10:50:00,16.0
3064,2016-02-02 11:00:00,12.6
3065,2016-02-02 11:20:00,16.0
3066,2016-02-02 11:50:00,16.0
3067,2016-02-02 12:00:00,12.6
3068,2016-02-02 12:20:00,16.0
3069,2016-02-02 12:50:00,16.0
3070,2016-02-02 13:00:00,14.1
3071,2016-02-02 13:00:00,16.4
3072,2016-02-02 13:20:00,16.0
3073,2016-02-02 13:50:00,16.0
3074,2016-02-02 14:00:00,15.1
3075,2016-02-02 14:20:00,16.0
3076,2016-02-02 14:50:00,16.0
3077,2016-02-02 15:00:00,15.1
3078,2016-02-02 15:20:00,16.0
3079,2016-02-02 15:50:00,16.0
3080,2016-02-02 16:00:00,15.2
3081,2016-02-02 16:00:00,15.2
3082,2016-02-02 16:20:00,15.0
3083,2016-02-02 16:50:00,15.0
3084,2016-02-02 17:00:00,14.9
3085,2016-02-02 17:20:00,15.0
3086,2016-02-02 17:50:00,15.0
3087,2016-02-02 18:00:00,14.4
3088,2016-02-02 18:20:00,15.0
3089,2016-02-02 18:50:00,15.0
3090,2016-02-02 19:00:00,14.1
3091,2016-02-02 19:00:00,14.7
3092,2016-02-02 19:20:00,15.0
3093,2016-02-02 19:50:00,15.0
3094,2016-02-02 20:00:00,13.7
3095,2016-02-02 20:20:00,15.0
3096,2016-02-02 20:50:00,15.0
3097,2016-02-02 21:00:00,13.3
3098,2016-02-02 21:20:00,15.0
3099,2016-02-02 21:50:00,15.0
3100,2016-02-02 22:00:00,13.2
3101,2016-02-02 22:00:00,14.8
3102,2016-02-02 22:20:00,15.0
3103,2016-02-02 22:50:00,14.0
3104,2016-02-02 23:00:00,13.0
3105,2016-02-02 23:20:00,14.0
3106,2016-02-02 23:50:00,14.0
3107,2016-02-03 00:00:00,12.8
3108,2016-02-03 00:20:00,14.0
3109,2016-02-03 00:50:00,14.0
3110,2016-02-03 01:00:00,12.7
3111,2016-02-03 01:00:00,14.2
3112,2016-02-03 01:20:00,14.0
3113,2016-02-03 01:50:00,14.0
3114,2016-02-03 02:00:00,12.5
3115,2016-02-03 02:20:00,14.0
3116,2016-02-03 02:50:00,14.0
3117,2016-02-03 03:00:00,12.4
3118,2016-02-03 03:20:00,14.0
3119,2016-02-03 03:50:00,14.0
3120,2016-02-03 04:00:00,12.2
3121,2016-02-03 04:00:00,13.8
3122,2016-02-03 04:20:00,14.0
3123,2016-02-03 04:50:00,14.0
3124,2016-02-03 05:00:00,12.0
3125,2016-02-03 05:20:00,14.0
3126,2016-02-03 05:50:00,14.0
3127,2016-02-03 06:00:00,12.0
3128,2016-02-03 06:20:00,14.0
3129,2016-02-03 06:50:00,14.0
3130,2016-02-03 07:00:00,12.1
3131,2016-02-03 07:00:00,14.1
3132,2016-02-03 07:20:00,14.0
3133,2016-02-03 07:50:00,14.0
3134,2016-02-03 08:00:00,12.2
3135,2016-02-03 08:20:00,14.0
3136,2016-02-03 08:50:00,14.0
3137,2016-02-03 09:00:00,12.6
3138,2016-02-03 09:20:00,14.0
3139,2016-02-03 09:50:00,14.0
3140,2016-02-03 10:00:00,12.9
3141,2016-02-03 10:00:00,14.4
3142,2016-02-03 10:20:00,14.0
3143,2016-02-03 10:50:00,15.0
3144,2016-02-03 11:00:00,13.2
3145,2016-02-03 11:20:00,16.0
3146,2016-02-03 11:50:00,16.0
3147,2016-02-03 12:00:00,13.6
3148,2016-02-03 12:20:00,16.0
3149,2016-02-03 12:50:00,15.0
3150,2016-02-03 13:00:00,14.2
3151,2016-02-03 13:00:00,15.7
3152,2016-02-03 13:20:00,15.0
3153,2016-02-03 13:50:00,15.0
3154,2016-02-03 14:00:00,14.6
3155,2016-02-03 14:20:00,15.0
3156,2016-02-03 14:50:00,16.0
3157,2016-02-03 15:00:00,14.1
3158,2016-02-03 15:20:00,16.0
3159,2016-02-03 15:50:00,15.0
3160,2016-02-03 16:00:00,15.2
3161,2016-02-03 16:20:00,15.0
3162,2016-02-03 16:50:00,15.0
3163,2016-02-03 17:20:00,15.0
3164,2016-02-03 17:50:00,14.0
3165,2016-02-03 18:20:00,15.0
3166,2016-02-03 18:50:00,14.0
3167,2016-02-03 19:00:00,14.2
3168,2016-02-03 19:20:00,14.0
3169,2016-02-03 19:50:00,14.0
3170,2016-02-03 20:20:00,14.0
3171,2016-02-03 20:50:00,14.0
3172,2016-02-03 21:00:00,13.0
3173,2016-02-03 21:20:00,14.0
3174,2016-02-03 21:50:00,14.0
3175,2016-02-03 22:00:00,13.0
3176,2016-02-03 22:20:00,14.0
3177,2016-02-03 22:50:00,14.0
3178,2016-02-03 23:00:00,12.9
3179,2016-02-03 23:20:00,14.0
3180,2016-02-04 00:00:00,13.0
3181,2016-02-04 00:20:00,15.0
3182,2016-02-04 00:50:00,14.0
3183,2016-02-04 01:00:00,11.4
3184,2016-02-04 01:00:00,13.0
3185,2016-02-04 01:20:00,14.0
3186,2016-02-04 01:50:00,13.0
3187,2016-02-04 02:00:00,12.1
3188,2016-02-04 02:20:00,14.0
3189,2016-02-04 02:50:00,14.0
3190,2016-02-04 03:00:00,11.7
3191,2016-02-04 03:20:00,13.0
3192,2016-02-04 03:50:00,13.0
3193,2016-02-04 04:00:00,11.3
3194,2016-02-04 04:00:00,13.1
3195,2016-02-04 04:20:00,13.0
3196,2016-02-04 04:50:00,13.0
3197,2016-02-04 05:00:00,11.4
3198,2016-02-04 05:20:00,13.0
3199,2016-02-04 05:50:00,12.0
3200,2016-02-04 06:00:00,10.3
3201,2016-02-04 06:20:00,11.0
3202,2016-02-04 06:50:00,12.0
3203,2016-02-04 07:00:00,9.9
3204,2016-02-04 07:00:00,11.4
3205,2016-02-04 07:20:00,11.0
3206,2016-02-04 07:50:00,11.0
3207,2016-02-04 08:00:00,9.0
3208,2016-02-04 08:20:00,11.0
3209,2016-02-04 08:50:00,11.0
3210,2016-02-04 09:00:00,9.2
3211,2016-02-04 09:20:00,11.0
3212,2016-02-04 09:50:00,12.0
3213,2016-02-04 10:00:00,10.5
3214,2016-02-04 10:00:00,12.5
3215,2016-02-04 10:20:00,13.0
3216,2016-02-04 10:50:00,10.0
3217,2016-02-04 11:00:00,9.8
3218,2016-02-04 11:50:00,13.0
3219,2016-02-04 12:00:00,11.8
3220,2016-02-04 12:20:00,13.0
3221,2016-02-04 12:50:00,14.0
3222,2016-02-04 13:00:00,11.9
3223,2016-02-04 13:00:00,13.6
3224,2016-02-04 13:20:00,13.0
3225,2016-02-04 13:50:00,13.0
3226,2016-02-04 14:00:00,12.7
3227,2016-02-04 14:20:00,14.0
3228,2016-02-04 14:50:00,13.0
3229,2016-02-04 15:00:00,12.1
3230,2016-02-04 15:20:00,13.0
3231,2016-02-04 15:50:00,12.0
3232,2016-02-04 16:00:00,11.6
3233,2016-02-04 16:00:00,11.9
3234,2016-02-04 16:20:00,11.0
3235,2016-02-04 16:50:00,10.0
3236,2016-02-04 17:00:00,10.4
3237,2016-02-04 17:20:00,10.0
3238,2016-02-04 17:50:00,9.0
3239,2016-02-04 18:00:00,9.1
3240,2016-02-04 18:20:00,8.0
3241,2016-02-04 18:50:00,9.0
3242,2016-02-04 19:00:00,8.5
3243,2016-02-04 19:00:00,8.7
3244,2016-02-04 19:20:00,9.0
3245,2016-02-04 19:50:00,9.0
3246,2016-02-04 20:00:00,7.1
3247,2016-02-04 20:20:00,9.0
3248,2016-02-04 20:50:00,9.0
3249,2016-02-04 21:00:00,6.9
3250,2016-02-04 21:20:00,9.0
3251,2016-02-04 21:50:00,8.0
3252,2016-02-04 22:00:00,8.0
3253,2016-02-04 22:00:00,5.5
3254,2016-02-04 22:20:00,8.0
3255,2016-02-04 22:50:00,8.0
3256,2016-02-04 23:00:00,5.2
3257,2016-02-04 23:20:00,8.0
3258,2016-02-04 23:50:00,6.0
3259,2016-02-05 00:00:00,3.8
3260,2016-02-05 00:20:00,5.0
3261,2016-02-05 00:50:00,7.0
3262,2016-02-05 01:00:00,2.9
3263,2016-02-05 01:00:00,6.7
3264,2016-02-05 01:20:00,7.0
3265,2016-02-05 01:50:00,7.0
3266,2016-02-05 02:00:00,2.4
3267,2016-02-05 02:20:00,5.0
3268,2016-02-05 02:50:00,4.0
3269,2016-02-05 03:00:00,1.8
3270,2016-02-05 03:50:00,4.0
3271,2016-02-05 04:00:00,4.2
3272,2016-02-05 04:20:00,3.0
3273,2016-02-05 04:50:00,3.0
3274,2016-02-05 05:00:00,2.3
3275,2016-02-05 05:20:00,2.0
3276,2016-02-05 05:50:00,3.0
3277,2016-02-05 06:00:00,1.8
3278,2016-02-05 06:20:00,3.0
3279,2016-02-05 06:50:00,2.0
3280,2016-02-05 07:00:00,2.0
3281,2016-02-05 07:00:00,2.6
3282,2016-02-05 07:20:00,3.0
3283,2016-02-05 07:50:00,3.0
3284,2016-02-05 08:00:00,3.8
3285,2016-02-05 08:20:00,6.0
3286,2016-02-05 08:50:00,7.0
3287,2016-02-05 09:00:00,6.0
3288,2016-02-05 09:20:00,8.0
3289,2016-02-05 09:50:00,9.0
3290,2016-02-05 10:00:00,7.9
3291,2016-02-05 10:00:00,9.7
3292,2016-02-05 10:20:00,10.0
3293,2016-02-05 10:50:00,11.0
3294,2016-02-05 11:00:00,9.5
3295,2016-02-05 11:20:00,13.0
3296,2016-02-05 11:50:00,13.0
3297,2016-02-05 12:00:00,10.9
3298,2016-02-05 12:20:00,13.0
3299,2016-02-05 12:50:00,14.0
3300,2016-02-05 13:00:00,12.0
3301,2016-02-05 13:00:00,14.3
3302,2016-02-05 13:20:00,15.0
3303,2016-02-05 13:50:00,15.0
3304,2016-02-05 14:00:00,13.6
3305,2016-02-05 14:20:00,15.0
3306,2016-02-05 14:50:00,15.0
3307,2016-02-05 15:00:00,14.8
3308,2016-02-05 15:20:00,16.0
3309,2016-02-05 15:50:00,15.0
3310,2016-02-05 16:00:00,14.1
3311,2016-02-05 16:00:00,15.4
3312,2016-02-05 16:20:00,15.0
3313,2016-02-05 16:50:00,14.0
3314,2016-02-05 17:00:00,13.1
3315,2016-02-05 17:20:00,13.0
3316,2016-02-05 17:50:00,13.0
3317,2016-02-05 18:00:00,11.9
3318,2016-02-05 18:20:00,12.0
3319,2016-02-05 18:50:00,11.0
3320,2016-02-05 19:00:00,11.1
3321,2016-02-05 19:00:00,10.4
3322,2016-02-05 19:20:00,11.0
3323,2016-02-05 19:50:00,10.0
3324,2016-02-05 20:00:00,10.4
3325,2016-02-05 20:20:00,10.0
3326,2016-02-05 20:50:00,9.0
3327,2016-02-05 21:00:00,9.8
3328,2016-02-05 21:20:00,9.0
3329,2016-02-05 21:50:00,10.0
3330,2016-02-05 22:00:00,9.7
3331,2016-02-05 22:00:00,9.7
3332,2016-02-05 22:20:00,10.0
3333,2016-02-05 22:50:00,10.0
3334,2016-02-05 23:00:00,9.4
3335,2016-02-05 23:20:00,9.0
3336,2016-02-05 23:50:00,8.0
3337,2016-02-06 00:00:00,8.6
3338,2016-02-06 00:20:00,9.0
3339,2016-02-06 00:50:00,8.0
3340,2016-02-06 01:00:00,8.4
3341,2016-02-06 01:00:00,5.9
3342,2016-02-06 01:20:00,6.0
3343,2016-02-06 01:50:00,7.0
3344,2016-02-06 02:00:00,6.2
3345,2016-02-06 02:20:00,8.0
3346,2016-02-06 02:50:00,5.0
3347,2016-02-06 03:00:00,6.0
3348,2016-02-06 03:20:00,4.0
3349,2016-02-06 03:50:00,6.0
3350,2016-02-06 04:00:00,5.7
3351,2016-02-06 04:00:00,4.9
3352,2016-02-06 04:20:00,6.0
3353,2016-02-06 04:50:00,6.0
3354,2016-02-06 05:00:00,5.7
3355,2016-02-06 05:20:00,7.0
3356,2016-02-06 05:50:00,6.0
3357,2016-02-06 06:00:00,5.9
3358,2016-02-06 06:20:00,5.0
3359,2016-02-06 06:50:00,5.0
3360,2016-02-06 07:00:00,5.5
3361,2016-02-06 07:00:00,4.5
3362,2016-02-06 07:20:00,5.0
3363,2016-02-06 07:50:00,5.0
3364,2016-02-06 08:00:00,6.3
3365,2016-02-06 08:20:00,7.0
3366,2016-02-06 08:50:00,8.0
3367,2016-02-06 09:00:00,7.6
3368,2016-02-06 09:20:00,9.0
3369,2016-02-06 09:50:00,11.0
3370,2016-02-06 10:00:00,9.3
3371,2016-02-06 10:00:00,10.7
3372,2016-02-06 10:20:00,11.0
3373,2016-02-06 10:50:00,13.0
3374,2016-02-06 11:00:00,10.8
3375,2016-02-06 11:20:00,14.0
3376,2016-02-06 11:50:00,14.0
3377,2016-02-06 12:00:00,12.3
3378,2016-02-06 12:20:00,16.0
3379,2016-02-06 12:50:00,16.0
3380,2016-02-06 13:00:00,13.3
3381,2016-02-06 13:00:00,15.3
3382,2016-02-06 13:20:00,15.0
3383,2016-02-06 13:50:00,15.0
3384,2016-02-06 14:00:00,13.5
3385,2016-02-06 14:20:00,16.0
3386,2016-02-06 14:50:00,16.0
3387,2016-02-06 15:00:00,14.4
3388,2016-02-06 15:20:00,15.0
3389,2016-02-06 15:50:00,15.0
3390,2016-02-06 16:00:00,13.7
3391,2016-02-06 16:00:00,14.9
3392,2016-02-06 16:20:00,15.0
3393,2016-02-06 16:50:00,14.0
3394,2016-02-06 17:00:00,12.7
3395,2016-02-06 17:20:00,13.0
3396,2016-02-06 17:50:00,12.0
3397,2016-02-06 18:00:00,10.9
3398,2016-02-06 18:20:00,11.0
3399,2016-02-06 18:50:00,10.0
3400,2016-02-06 19:00:00,8.4
3401,2016-02-06 19:00:00,10.1
3402,2016-02-06 19:20:00,7.0
3403,2016-02-06 19:50:00,9.0
3404,2016-02-06 20:00:00,7.3
3405,2016-02-06 20:20:00,8.0
3406,2016-02-06 20:50:00,6.0
3407,2016-02-06 21:00:00,6.3
3408,2016-02-06 21:20:00,7.0
3409,2016-02-06 21:50:00,8.0
3410,2016-02-06 22:00:00,5.5
3411,2016-02-06 22:00:00,7.5
3412,2016-02-06 22:20:00,6.0
3413,2016-02-06 22:50:00,6.0
3414,2016-02-06 23:00:00,5.3
3415,2016-02-06 23:20:00,7.0
3416,2016-02-06 23:50:00,6.0
3417,2016-02-07 00:00:00,5.0
3418,2016-02-07 00:20:00,5.0
3419,2016-02-07 00:50:00,5.0
3420,2016-02-07 01:00:00,4.8
3421,2016-02-07 01:00:00,5.6
3422,2016-02-07 01:20:00,6.0
3423,2016-02-07 01:50:00,6.0
3424,2016-02-07 02:00:00,5.0
3425,2016-02-07 02:20:00,5.0
3426,2016-02-07 02:50:00,5.0
3427,2016-02-07 03:00:00,5.5
3428,2016-02-07 03:20:00,5.0
3429,2016-02-07 03:50:00,5.0
3430,2016-02-07 04:00:00,6.1
3431,2016-02-07 04:20:00,6.0
3432,2016-02-07 04:50:00,6.0
3433,2016-02-07 05:00:00,5.9
3434,2016-02-07 05:20:00,5.0
3435,2016-02-07 05:50:00,4.0
3436,2016-02-07 06:00:00,6.0
3437,2016-02-07 06:20:00,5.0
3438,2016-02-07 06:50:00,5.0
3439,2016-02-07 07:00:00,5.7
3440,2016-02-07 07:00:00,4.0
3441,2016-02-07 07:20:00,4.0
3442,2016-02-07 07:50:00,6.0
3443,2016-02-07 08:00:00,5.8
3444,2016-02-07 08:20:00,6.0
3445,2016-02-07 08:50:00,9.0
3446,2016-02-07 09:00:00,6.8
3447,2016-02-07 09:20:00,10.0
3448,2016-02-07 09:50:00,11.0
3449,2016-02-07 10:00:00,10.2
3450,2016-02-07 10:00:00,11.5
3451,2016-02-07 10:20:00,13.0
3452,2016-02-07 10:50:00,14.0
3453,2016-02-07 11:00:00,12.1
3454,2016-02-07 11:20:00,15.0
3455,2016-02-07 11:50:00,14.0
3456,2016-02-07 12:00:00,12.9
3457,2016-02-07 12:20:00,14.0
3458,2016-02-07 12:50:00,14.0
3459,2016-02-07 13:00:00,13.9
3460,2016-02-07 13:00:00,13.7
3461,2016-02-07 13:20:00,14.0
3462,2016-02-07 13:50:00,14.0
3463,2016-02-07 14:00:00,14.3
3464,2016-02-07 14:20:00,14.0
3465,2016-02-07 14:50:00,14.0
3466,2016-02-07 15:00:00,14.3
3467,2016-02-07 15:20:00,14.0
3468,2016-02-07 15:50:00,14.0
3469,2016-02-07 16:00:00,13.9
3470,2016-02-07 16:00:00,14.5
3471,2016-02-07 16:20:00,14.0
3472,2016-02-07 16:50:00,14.0
3473,2016-02-07 17:00:00,13.2
3474,2016-02-07 17:20:00,14.0
3475,2016-02-07 17:50:00,14.0
3476,2016-02-07 18:00:00,12.3
3477,2016-02-07 18:50:00,14.0
3478,2016-02-07 19:00:00,12.5
3479,2016-02-07 19:00:00,12.0
3480,2016-02-07 19:20:00,13.0
3481,2016-02-07 19:50:00,13.0
3482,2016-02-07 20:00:00,10.9
3483,2016-02-07 20:20:00,12.0
3484,2016-02-07 20:50:00,12.0
3485,2016-02-07 21:00:00,9.6
3486,2016-02-07 21:20:00,12.0
3487,2016-02-07 21:50:00,13.0
3488,2016-02-07 22:00:00,10.0
3489,2016-02-07 22:20:00,13.0
3490,2016-02-07 23:00:00,11.0
3491,2016-02-07 23:20:00,12.0
3492,2016-02-07 23:50:00,12.0
3493,2016-02-08 00:00:00,10.6
3494,2016-02-08 00:20:00,12.0
3495,2016-02-08 00:50:00,13.0
3496,2016-02-08 01:00:00,10.1
3497,2016-02-08 01:00:00,11.5
3498,2016-02-08 01:20:00,12.0
3499,2016-02-08 01:50:00,9.0
3500,2016-02-08 02:00:00,9.7
3501,2016-02-08 02:20:00,9.0
3502,2016-02-08 02:50:00,9.0
3503,2016-02-08 03:00:00,8.5
3504,2016-02-08 03:20:00,8.0
3505,2016-02-08 03:50:00,10.0
3506,2016-02-08 04:00:00,7.7
3507,2016-02-08 04:00:00,10.3
3508,2016-02-08 04:20:00,8.0
3509,2016-02-08 04:50:00,10.0
3510,2016-02-08 05:00:00,7.9
3511,2016-02-08 05:20:00,8.0
3512,2016-02-08 05:50:00,9.0
3513,2016-02-08 06:00:00,8.5
3514,2016-02-08 06:20:00,10.0
3515,2016-02-08 06:50:00,10.0
3516,2016-02-08 07:00:00,8.5
3517,2016-02-08 07:00:00,10.4
3518,2016-02-08 07:20:00,11.0
3519,2016-02-08 07:50:00,10.0
3520,2016-02-08 08:00:00,9.2
3521,2016-02-08 08:20:00,11.0
3522,2016-02-08 09:00:00,10.3
