Timestamp,Consumption,Outlier_consumption,Temperature
2016-01-04 21:30:00,2502.143404419068,False,11.7
2016-01-04 21:45:00,2449.414117946173,False,12.9
2016-01-04 22:00:00,2783.551280648099,False,12.9
2016-01-04 22:15:00,2380.588522971025,False,12.9
2016-01-04 22:30:00,2215.7401221031328,False,12.9
2016-01-04 22:45:00,2068.653165099793,False,11.6
2016-01-04 23:00:00,2175.776873407885,False,11.6
2016-01-04 23:15:00,2078.088932152837,False,11.6
2016-01-04 23:30:00,2149.6897527318215,False,11.6
2016-01-04 23:45:00,1733.9609572771005,False,11.4
2016-01-05 00:00:00,1770.5939352477435,False,11.4
2016-01-05 00:15:00,1989.836757950834,False,11.4
2016-01-05 00:30:00,2433.872854564688,False,11.4
2016-01-05 00:45:00,2071.983435824397,False,12.75
2016-01-05 01:00:00,2214.0749867408304,False,12.75
2016-01-05 01:15:00,2109.7265040365746,False,12.75
2016-01-05 01:30:00,2126.377857659594,False,12.75
2016-01-05 01:45:00,2224.6208440354094,False,11.2
2016-01-05 02:00:00,2079.7540675151395,False,11.2
2016-01-05 02:15:00,2368.932575434912,False,11.2
2016-01-05 02:30:00,2051.4467663560063,False,11.2
2016-01-05 02:45:00,2151.3548880941235,False,11.5
2016-01-05 03:00:00,1977.625765293953,False,11.5
2016-01-05 03:15:00,1710.6490622048734,False,11.5
2016-01-05 03:30:00,1915.4607117680127,False,11.5
2016-01-05 03:45:00,2148.0246173695195,False,12.7
2016-01-05 04:00:00,2388.9141997825354,False,12.7
2016-01-05 04:15:00,2133.038399108802,False,12.7
2016-01-05 04:30:00,2164.1209258717718,False,12.7
2016-01-05 04:45:00,2089.189834568184,False,11.1
2016-01-05 05:00:00,2083.6393833605107,False,11.1
2016-01-05 05:15:00,2281.790491474443,False,11.1
2016-01-05 05:30:00,2176.88696364942,False,11.1
2016-01-05 05:45:00,2088.6347894474166,False,10.9
2016-01-05 06:00:00,1963.7496372747696,False,10.9
2016-01-05 06:15:00,2269.579498817562,False,10.9
2016-01-05 06:30:00,1953.7588251009586,False,10.9
2016-01-05 06:45:00,1995.9422542792745,False,11.85
2016-01-05 07:00:00,2190.763091668603,False,11.85
2016-01-05 07:15:00,2254.5932805568445,False,11.85
2016-01-05 07:30:00,2638.6845041278284,False,11.85
2016-01-05 07:45:00,2598.166210311813,False,11.2
2016-01-05 08:00:00,3068.8444727225,False,11.2
2016-01-05 08:15:00,4133.976059474982,False,11.2
2016-01-05 08:30:00,4384.85645406181,False,11.2
2016-01-05 08:45:00,5172.465480430634,False,11.3
2016-01-05 09:00:00,5269.043331444147,False,11.3
2016-01-05 09:15:00,4866.080573767074,False,11.3
2016-01-05 09:30:00,5017.052846615785,False,11.3
2016-01-05 09:45:00,5027.598703910364,False,12.05
2016-01-05 10:00:00,5067.561952605611,False,12.05
2016-01-05 10:15:00,5119.181148836971,False,12.05
2016-01-05 10:30:00,5058.681230673334,False,12.05
2016-01-05 10:45:00,5229.635127869668,False,11.5
2016-01-05 11:00:00,5015.387711253483,False,11.5
2016-01-05 11:15:00,4951.557522365241,False,11.5
2016-01-05 11:30:00,5078.10780990019,False,11.5
2016-01-05 11:45:00,4869.410844491678,False,11.4
2016-01-05 12:00:00,4765.61740690819,False,11.4
2016-01-05 12:15:00,5121.956374440808,False,11.4
2016-01-05 12:30:00,4721.2137972468045,False,11.4
2016-01-05 12:45:00,5026.488613668828,False,13.100000000000001
2016-01-05 13:00:00,5112.520607387763,False,13.100000000000001
2016-01-05 13:15:00,5192.447104778257,False,13.100000000000001
2016-01-05 13:30:00,4742.86055695673,False,13.100000000000001
2016-01-05 13:45:00,4823.897144588758,False,12.0
2016-01-05 14:00:00,4882.731927390094,False,12.0
2016-01-05 14:15:00,4772.277948357398,False,12.0
2016-01-05 14:30:00,4521.39755377057,False,12.0
2016-01-05 14:45:00,4435.365560051636,False,12.2
2016-01-05 15:00:00,4500.305839181412,False,12.2
2016-01-05 15:15:00,4283.838242082158,False,12.2
2016-01-05 15:30:00,4686.800999759231,False,12.2
2016-01-05 15:45:00,4216.677782469313,False,14.7
2016-01-05 16:00:00,3826.481062569888,False,14.7
2016-01-05 16:15:00,4132.865969233448,False,14.7
2016-01-05 16:30:00,4519.732418408268,False,14.7
2016-01-05 16:45:00,4607.984592610273,False,13.0
2016-01-05 17:00:00,4697.901902174577,False,13.0
2016-01-05 17:15:00,4666.26433029084,False,13.0
2016-01-05 17:30:00,4922.140130964574,False,13.0
2016-01-05 17:45:00,4608.539637731039,False,13.1
2016-01-05 18:00:00,4759.511910579749,False,13.1
2016-01-05 18:15:00,4736.200015507522,False,13.1
2016-01-05 18:30:00,4904.378687100019,False,13.1
2016-01-05 18:45:00,4551.369990292005,False,14.6
2016-01-05 19:00:00,4589.66810362495,False,14.6
2016-01-05 19:15:00,4699.567037536879,False,14.6
2016-01-05 19:30:00,4539.714042755892,False,14.6
2016-01-05 19:45:00,4654.053337633959,False,13.1
2016-01-05 20:00:00,3887.5360258542933,False,13.1
2016-01-05 20:15:00,2958.3904936898034,False,13.1
2016-01-05 20:30:00,2967.2712156220805,False,13.1
2016-01-05 20:45:00,2569.858909152681,False,13.0
2016-01-05 21:00:00,2123.0475869349907,False,13.0
2016-01-05 21:15:00,2335.0748230681056,False,13.0
2016-01-05 21:30:00,1990.3918030716013,False,13.0
2016-01-05 21:45:00,2456.074659395381,False,14.0
2016-01-05 22:00:00,2552.0974652881273,False,14.0
2016-01-05 22:15:00,2397.239876594045,False,14.0
2016-01-05 22:30:00,1875.4974630727663,False,14.0
2016-01-05 22:45:00,1621.8418428821024,False,12.9
2016-01-05 23:00:00,1834.424124135985,False,12.9
2016-01-05 23:15:00,1876.6075533143007,False,12.9
2016-01-05 23:30:00,2021.4743298345707,False,12.9
2016-01-05 23:45:00,1731.7407767940313,False,12.8
2016-01-06 00:00:00,1700.6582500310615,False,12.8
2016-01-06 00:15:00,1515.2731796947776,False,12.8
2016-01-06 00:30:00,1933.222155632568,False,12.8
2016-01-06 00:45:00,2232.946520846919,False,12.6
2016-01-06 01:00:00,1974.8505396901169,False,12.6
